Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_correct,Number_missing,Number_spurious,Number_overlap,Strict_precision,Strict_recall,Strict_F1,Lenient_F1,Average_F1,Elapsed_Time_training,Elapsed_Time_testing
[damage],8,1,Paum,accident,a,20110511_131706,3,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,2,Paum,accident,a,20110511_131706,2,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,3,Paum,accident,a,20110511_131706,1,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,4,Paum,accident,a,20110511_131706,1,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,5,Paum,accident,a,20110511_131706,3,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,6,Paum,accident,a,20110511_131706,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,25425,2284
[damage],8,7,Paum,accident,a,20110511_131706,2,0,0,0,1.0,1.0,1.0,1.0,1.0,25425,2284
[damage],8,8,Paum,accident,a,20110511_131706,1,1,1,0,0.5,0.5,0.5,0.5,0.5,25425,2284
[damage],8,9,Paum,accident,a,20110511_131706,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,25425,2284
[damage],8,10,Paum,accident,a,20110511_131706,3,1,1,0,0.75,0.75,0.75,0.75,0.75,25425,2284
[damage],8,1,ILP_config,accident,a,20110511_131706,2,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,207885,7145
[damage],8,2,ILP_config,accident,a,20110511_131706,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,207885,7145
[damage],8,3,ILP_config,accident,a,20110511_131706,1,0,0,0,1.0,1.0,1.0,1.0,1.0,207885,7145
[damage],8,4,ILP_config,accident,a,20110511_131706,1,0,0,0,1.0,1.0,1.0,1.0,1.0,207885,7145
[damage],8,5,ILP_config,accident,a,20110511_131706,3,0,0,0,1.0,1.0,1.0,1.0,1.0,207885,7145
[damage],8,6,ILP_config,accident,a,20110511_131706,0,1,0,0,1.0,0.0,0.0,0.0,0.0,207885,7145
[damage],8,7,ILP_config,accident,a,20110511_131706,2,0,0,0,1.0,1.0,1.0,1.0,1.0,207885,7145
[damage],8,8,ILP_config,accident,a,20110511_131706,1,0,0,1,0.5,0.5,0.5,1.0,0.75,207885,7145
[damage],8,9,ILP_config,accident,a,20110511_131706,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,207885,7145
[damage],8,10,ILP_config,accident,a,20110511_131706,3,1,0,0,1.0,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,207885,7145
[damage],9,1,ILP_config,accident,a,20110511_132504,3,0,0,0,1.0,1.0,1.0,1.0,1.0,238472,7339
[damage],9,2,ILP_config,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,238472,7339
[damage],9,3,ILP_config,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,238472,7339
[damage],9,4,ILP_config,accident,a,20110511_132504,3,0,2,0,0.6,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,238472,7339
[damage],9,5,ILP_config,accident,a,20110511_132504,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,238472,7339
[damage],9,6,ILP_config,accident,a,20110511_132504,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,238472,7339
[damage],9,7,ILP_config,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,238472,7339
[damage],9,8,ILP_config,accident,a,20110511_132504,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,238472,7339
[damage],9,9,ILP_config,accident,a,20110511_132504,2,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,238472,7339
[damage],9,10,ILP_config,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,238472,7339
[damage],9,1,Paum,accident,a,20110511_132504,3,0,0,0,1.0,1.0,1.0,1.0,1.0,26873,2330
[damage],9,2,Paum,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,26873,2330
[damage],9,3,Paum,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,26873,2330
[damage],9,4,Paum,accident,a,20110511_132504,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,26873,2330
[damage],9,5,Paum,accident,a,20110511_132504,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,26873,2330
[damage],9,6,Paum,accident,a,20110511_132504,2,1,2,0,0.5,0.6666666666666666,0.5714285714285715,0.5714285714285715,0.5714285714285715,26873,2330
[damage],9,7,Paum,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,26873,2330
[damage],9,8,Paum,accident,a,20110511_132504,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,26873,2330
[damage],9,9,Paum,accident,a,20110511_132504,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,26873,2330
[damage],9,10,Paum,accident,a,20110511_132504,1,0,0,0,1.0,1.0,1.0,1.0,1.0,26873,2330
[damage],10,1,ILP_config,accident,a,20110511_133258,2,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,2,ILP_config,accident,a,20110511_133258,4,0,1,0,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,237564,7148
[damage],10,3,ILP_config,accident,a,20110511_133258,2,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,237564,7148
[damage],10,4,ILP_config,accident,a,20110511_133258,1,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,5,ILP_config,accident,a,20110511_133258,1,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,6,ILP_config,accident,a,20110511_133258,0,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,7,ILP_config,accident,a,20110511_133258,3,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,8,ILP_config,accident,a,20110511_133258,1,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,9,ILP_config,accident,a,20110511_133258,2,0,0,0,1.0,1.0,1.0,1.0,1.0,237564,7148
[damage],10,10,ILP_config,accident,a,20110511_133258,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,237564,7148
