name,freq
KALIVODOVÁ,1819.318516
BERKYOVÁ,1817.372721
HEJNOVÁ,1817.372721
MICHALÍKOVÁ,1817.372721
ŘEHÁČKOVÁ,1817.372721
JIRÁNKOVÁ,1815.426926
NEUMANOVÁ,1815.426926
KLIMENTOVÁ,1809.58954
ŠPLÍCHALOVÁ,1809.58954
MOUČKOVÁ,1805.69795
KRAJČOVÁ,1801.80636
ŠIMÁKOVÁ,1801.80636
HRUBEŠOVÁ,1799.860564
BALOUNOVÁ,1797.914769
WEBEROVÁ,1797.914769
VYDROVÁ,1795.968974
MENCLOVÁ,1794.023179
JOHNOVÁ,1792.077383
MATYSOVÁ,1790.131588
ŠÍROVÁ,1788.185793
ŠKRABALOVÁ,1786.239998
JIRSOVÁ,1784.294203
KONÍČKOVÁ,1782.348407
JECHOVÁ,1778.456817
JANOTOVÁ,1776.511022
KNAPOVÁ,1776.511022
